hex_id,population,pop_20_29,income_index_pln,n_obwody
847,92.0,5.0,3046.8,1
849,150.0,18.0,3046.8,1
853,97.0,6.0,3045.9,1
858,182.0,18.0,3024.9,2
859,3424.0,317.0,3027.4407710280375,11
860,166.0,12.0,3030.1,1
863,0.0,0.0,,1
869,502.0,61.0,3074.4737051792836,5
870,778.0,142.0,3087.6999999999994,6
871,1258.0,193.0,3082.216613672496,13
872,2969.0,411.0,3066.1195688784096,21
873,192.0,23.0,3019.1,1
875,230.0,21.0,3019.1,1
886,1187.0,155.0,3029.8359730412803,10
887,2109.0,271.0,3042.969132290185,16
888,115.0,5.0,3051.9,1
894,0.0,0.0,,1
896,0.0,0.0,,1
897,326.0,26.0,3073.9699386503066,2
898,2278.0,352.0,3085.735118525022,18
899,508.0,70.0,3064.7999999999997,5
901,357.0,40.0,3019.1,2
905,28.0,3.0,2979.8,1
912,0.0,0.0,,1
913,1249.0,151.0,3051.9000000000005,13
914,529.0,44.0,3051.9,4
917,0.0,0.0,,1
920,8.0,0.0,3031.3,1
922,150.0,11.0,3031.3,2
924,1248.0,165.0,3050.4,8
925,234.0,33.0,3068.5623931623927,3
926,337.0,38.0,3040.794955489614,3
927,171.0,20.0,3019.1,1
928,131.0,14.0,3019.1,1
930,418.0,41.0,3019.1,2
933,33.0,1.0,3028.3,1
935,21.0,1.0,3045.9,1
939,103.0,15.0,3051.9,1
940,0.0,0.0,,1
946,53.0,7.0,3116.1999999999994,1
947,124.0,14.0,3031.3,1
948,775.0,84.0,3006.118064516129,7
949,431.0,46.0,3031.3,4
951,227.0,21.0,3048.6999999999994,2
952,207.0,29.0,3048.6999999999994,1
970,0.0,0.0,,1
972,318.0,42.0,3012.5276729559746,3
973,2035.0,219.0,3016.646781326781,13
974,105.0,8.0,3036.5,1
975,39.0,6.0,3036.5,1
980,131.0,17.0,3019.1,1
991,0.0,0.0,,1
995,0.0,0.0,,1
996,7.0,0.0,3031.3,1
998,35.0,5.0,3036.5,1
999,141.0,20.0,3036.5,1
1003,412.0,50.0,3019.1,1
1014,0.0,0.0,,1
1015,283.0,28.0,3007.9,1
1016,294.0,29.0,3018.5037414965986,3
1018,95.0,10.0,3036.5,1
1032,12.0,4.0,,1
1037,525.0,65.0,3001.6,3
1038,2167.0,275.0,3013.922934933087,16
1039,2205.0,241.0,3019.9857142857145,15
1040,62.0,6.0,3036.5,1
1041,2.0,0.0,3036.5,1
1042,311.0,33.0,3036.5,1
1044,33.0,4.0,3036.5,1
1060,628.0,71.0,3003.887261146497,4
1061,3755.0,453.0,3011.6524367509987,23
1064,150.0,18.0,3036.5,1
1068,11.0,0.0,3036.5,1
1081,577.0,67.0,3020.7251299826694,4
1082,479.0,39.0,3020.8883089770356,3
1098,297.0,34.0,3034.9,2
1099,0.0,0.0,,1
1109,277.0,26.0,3034.9,1
1110,122.0,21.0,3034.9,1
1112,27.0,0.0,3036.5,1
1119,54.0,5.0,3034.9,1
1126,98.0,9.0,3034.9,2
1127,0.0,0.0,,1
1134,0.0,0.0,,1
1136,1.0,0.0,3034.9,1
1137,32.0,2.0,3034.9,1
1138,9.0,0.0,3036.5,1
1146,199.0,29.0,3034.9,1
1147,137.0,16.0,,1
1149,7.0,0.0,3036.5,1
1155,111.0,14.0,3034.9,1
1165,298.0,38.0,3034.9,1
1175,63.0,9.0,3034.9,1
1177,3.0,0.0,3036.5,1
1187,110.0,4.0,3080.9,1
1206,304.0,20.0,3080.9,1
1215,203.0,21.0,3080.9000000000005,1
1220,189.0,18.0,3080.9,1
1224,214.0,26.0,3080.9,1
1233,232.0,22.0,3080.9,1
1259,259.0,25.0,3080.9,1
1284,139.0,12.0,3061.6,1
1293,278.0,21.0,3061.6,1
1304,242.0,30.0,3061.6,1
1316,249.0,25.0,3061.6,1
1322,127.0,12.0,3061.6,1
1329,327.0,37.0,3061.6,1
1350,300.0,34.0,3061.6,1
1359,316.0,34.0,3061.6,1
