hex_id,population,pop_20_29,income_index_pln,n_obwody
1988,82.0,7.0,3064.5,1
1989,70.0,7.0,3064.5,1
1990,472.0,35.0,3074.8,2
1992,0.0,0.0,,1
1995,0.0,0.0,,1
1997,34.0,0.0,3076.1,1
1998,88.0,7.0,3076.1,1
1999,73.0,5.0,3076.1,1
2000,227.0,8.0,3076.1,2
2001,104.0,5.0,3068.2,1
2003,56.0,4.0,3068.2,1
2007,316.0,26.0,3052.3,1
2010,0.0,0.0,,1
2013,0.0,0.0,,1
2015,1230.0,112.0,3039.3,5
2016,237.0,23.0,3039.3,1
2017,355.0,39.0,3047.7650704225357,2
2018,195.0,14.0,3049.5,1
2019,883.0,78.0,3050.150283125708,4
2020,1140.0,137.0,3050.924210526316,3
2021,368.0,37.0,3035.5,1
2022,521.0,53.0,3067.8213051823413,2
2023,303.0,14.0,3074.8,1
2024,394.0,32.0,3074.8000000000006,1
2025,201.0,24.0,3074.8,1
2026,47.0,4.0,3074.8,1
2027,0.0,0.0,,1
2028,105.0,7.0,3070.7,2
2029,7.0,0.0,3070.7,1
2031,0.0,0.0,,1
2033,0.0,0.0,,1
2035,94.0,9.0,3076.1000000000004,2
2036,106.0,11.0,3076.1,1
2037,168.0,4.0,3076.1,1
2038,57.0,6.0,3068.2,1
2039,149.0,9.0,3068.2,2
2043,221.0,16.0,3056.1,1
2044,1842.0,169.0,3072.9654723127037,7
2045,426.0,45.0,3052.3,1
2046,403.0,46.0,3052.3,1
2047,0.0,0.0,,1
2048,6.0,0.0,3031.8000000000006,1
2051,693.0,60.0,3013.7000000000003,3
2052,2553.0,212.0,3011.0598903251075,11
2053,692.0,67.0,3000.3,2
2054,864.0,87.0,2991.7,4
2055,409.0,49.0,3042.6711491442543,2
2056,752.0,96.0,3050.141489361702,2
2057,601.0,53.0,3051.3,2
2058,327.0,34.0,3035.5,1
2059,563.0,44.0,3050.7174067495557,2
2060,598.0,46.0,3074.7999999999997,2
2061,447.0,38.0,3064.5,2
2062,359.0,32.0,3074.7999999999997,1
2063,480.0,38.0,3064.5,1
2064,407.0,41.0,3070.7,1
2065,59.0,4.0,3070.7,2
2067,12.0,2.0,3070.6999999999994,1
2073,41.0,2.0,3076.1,1
2074,126.0,7.0,3076.1,1
2077,0.0,0.0,,1
2078,185.0,18.0,3013.3,1
2079,935.0,103.0,3054.2745454545457,2
2080,564.0,50.0,3056.1,2
2081,672.0,91.0,3054.5958333333333,2
2082,832.0,101.0,3050.523076923077,3
2083,1078.0,109.0,3041.193413729128,5
2085,136.0,20.0,3042.7,1
2086,2825.0,311.0,3049.0566725663716,9
2087,404.0,29.0,3000.3000000000006,2
2088,394.0,39.0,3000.3000000000006,1
2089,1030.0,111.0,3008.8634951456306,5
2090,461.0,48.0,3038.1,2
2091,443.0,37.0,3050.5483069977427,2
2092,1331.0,102.0,3039.464838467318,3
2093,580.0,32.0,3035.5,2
2094,442.0,42.0,3028.1,1
2095,719.0,56.0,3053.767315716273,2
2096,33.0,2.0,3070.7,1
2097,506.0,29.0,3070.7,1
2099,31.0,5.0,3070.7,1
2100,146.0,15.0,3070.7,2
2101,298.0,32.0,3070.7,1
2102,34.0,3.0,3100.1,2
2103,0.0,0.0,,1
2104,0.0,0.0,,1
2106,0.0,0.0,,1
2108,82.0,0.0,3076.1,1
2110,88.0,11.0,3013.3,1
2111,115.0,16.0,3013.3,1
2113,205.0,19.0,3013.3,1
2114,271.0,21.0,3013.3,1
2115,1590.0,156.0,3056.1,3
2116,1298.0,186.0,3023.9211093990757,5
2117,480.0,46.0,3031.8,2
