hex_id,population,single_par,income_idx,hh_single,hh_size,osiedle
69,19.54,15.7339,3056.4,9.5565,3.3239,Bałuty Zachodnie
70,19.89,15.4956,3056.4,9.7083,3.2692,Bałuty Zachodnie
71,55.27,15.2647,3056.4,16.9562,2.9807,Bałuty Zachodnie
72,114.54,13.4845,3056.4,17.4594,3.1356,Bałuty Zachodnie
73,52.85,13.4701,3056.4,15.5512,3.0425,Bałuty Zachodnie
74,176.34,23.2482,3056.4,21.2373,2.8635,Bałuty Zachodnie
75,159.29,14.0681,3056.4,16.6445,3.0517,Bałuty Zachodnie
76,127.55,13.1597,3056.3435,16.5098,3.1022,Bałuty Zachodnie
77,91.44,25.4373,3101.9671,16.292,2.9706,Złotno
78,146.42,24.4556,3102.4,16.4055,2.9711,Złotno
79,69.9,12.0936,3102.4,16.8241,3.0209,Złotno
80,74.76,12.2741,3094.8422,15.7644,3.0988,Złotno
81,66.82,18.8866,3055.6,16.8228,3.15,Złotno
82,34.19,16.573,3055.6,14.3503,3.4446,Złotno
83,25.37,17.2,3055.6,13.7,3.57,Złotno
84,12.94,17.2,3055.6,13.7,3.57,
85,22.84,25.0,3020.4,5.9,3.74,Lublinek-Pienista
86,20.03,23.7012,3020.4,7.7104,3.7164,Lublinek-Pienista
87,11.18,21.634,3020.4,10.5398,3.6754,Lublinek-Pienista
88,52.75,15.0803,3020.4,14.4913,3.2225,Lublinek-Pienista
89,48.89,15.0432,3018.1015,14.2103,3.2434,Lublinek-Pienista
90,16.9,16.6783,2992.2012,9.8162,3.6196,Nad Nerem
91,16.61,16.7,2991.5,9.7,3.63,Nad Nerem
92,16.61,16.7,2991.5,9.7,3.63,Nad Nerem
93,12.55,16.7,2991.5,9.7,3.63,Nad Nerem
94,1.24,16.7,2991.5,9.7,3.63,
95,0.49,17.0,3056.4,8.9,3.61,
96,17.78,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
97,18.07,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
98,18.07,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
99,27.23,15.5056,3056.4,12.7845,3.1693,Bałuty Zachodnie
100,119.12,14.9024,3054.1619,14.7114,3.0483,Bałuty Zachodnie
101,440.42,14.9736,3056.4,14.0604,3.003,Bałuty Zachodnie
102,424.39,19.7115,3056.4,21.4251,2.9398,Bałuty Zachodnie
103,187.21,15.5157,3056.4,16.886,2.9831,Bałuty Zachodnie
104,400.65,19.4978,3051.6929,17.1749,2.8259,Bałuty Zachodnie
105,485.58,13.5025,3053.6397,14.516,3.0304,Teofilów-Wielkopolska
106,284.56,15.9484,3102.4,16.0987,2.7934,Złotno
107,258.35,13.4096,3102.4,23.5148,2.4719,Złotno
108,96.86,10.0,3102.4,14.5,3.14,Złotno
109,70.17,17.522,3073.545,16.1647,3.1893,Złotno
110,33.5,18.5319,3055.6,14.6323,3.4768,Złotno
111,28.9,17.2037,3055.6,13.6978,3.5687,Złotno
112,28.87,17.2,3055.6,13.7,3.57,Złotno
113,5.62,17.2,3055.6,13.7,3.57,
114,2.83,25.0,3020.4,5.9,3.74,
115,29.11,16.2044,3020.4,27.2095,2.8206,Lublinek-Pienista
116,16.12,16.2648,3020.4,25.3984,2.9666,Lublinek-Pienista
117,49.35,15.202,3020.4,14.4179,3.2309,Lublinek-Pienista
118,58.17,15.4243,3020.4,14.5355,3.206,Lublinek-Pienista
119,34.16,17.9994,3013.0876,14.3062,3.3013,Nad Nerem
120,16.42,16.7701,2991.5,11.4867,3.637,Nad Nerem
121,16.61,16.7,2991.5,9.7,3.63,Nad Nerem
122,16.61,16.7,2991.5,9.7,3.63,Nad Nerem
123,15.3,16.7,2991.5,9.7,3.63,Nad Nerem
124,5.43,16.7,2991.5,9.7,3.63,
125,13.98,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
126,18.07,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
127,18.07,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
128,18.07,16.9998,3056.4,8.9001,3.61,Bałuty Zachodnie
129,40.22,21.1742,3039.5332,9.8768,3.2868,Bałuty Zachodnie
130,171.15,16.78,3049.6075,11.0894,3.2307,Bałuty Zachodnie
131,188.9,19.93,3056.4,17.1574,3.055,Bałuty Zachodnie
132,94.17,22.8844,3054.119,16.1162,2.94,Bałuty Zachodnie
133,1410.79,24.5196,3050.0454,24.0942,2.5433,Teofilów-Wielkopolska
134,1220.83,20.9672,3046.2981,22.8979,2.6129,Teofilów-Wielkopolska
135,520.19,14.4774,3061.3213,16.2193,2.9004,Złotno
136,328.46,14.5825,3102.4,19.8783,2.6662,Złotno
137,218.2,11.0062,3102.4,16.6258,2.9136,Złotno
138,94.9,10.4079,3100.8354,14.5903,3.1427,Złotno
139,62.62,17.1522,3071.8178,15.338,3.1711,Złotno
140,45.24,18.5954,3055.6,12.8628,3.0677,Złotno
141,41.58,18.3784,3055.6,12.9929,3.1458,Złotno
142,36.57,18.0989,3055.6,13.1607,3.2464,Złotno
143,0.36,18.7,3055.6,12.8,3.03,
144,3.25,17.6,3065.3,12.2,2.92,
145,4.05,17.6,3065.3,12.2,2.92,
146,16.01,10.5,3020.4,41.2,2.21,Retkinia Zachód-Smulsko
147,74.89,13.3681,3067.5238,25.1729,2.5702,Lublinek-Pienista
148,57.02,16.5049,3037.1749,15.6128,3.0789,Lublinek-Pienista
149,45.52,17.1964,3020.4,14.7688,3.1755,Lublinek-Pienista
150,45.24,21.0817,3018.5296,13.8868,3.1912,Lublinek-Pienista
151,16.1,16.9,2991.5,14.8,3.65,Nad Nerem
152,16.18,16.8671,2991.5,13.9613,3.6467,Nad Nerem
153,16.48,16.7475,2991.5,10.9115,3.6348,Nad Nerem
154,16.6,16.7017,2991.5,9.7446,3.6302,Nad Nerem
155,16.6,16.702,2991.5,9.7518,3.6302,Nad Nerem
156,1.27,16.7,2991.5,9.7,3.63,
157,4.06,17.0,3056.4,8.9,3.61,
158,18.07,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
159,18.07,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
160,18.07,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
161,24.65,23.3233,3040.9441,10.6275,3.4538,Bałuty Zachodnie
162,51.35,26.1256,3025.5,6.5424,3.4588,Bałuty Zachodnie
163,53.58,25.2984,3045.1267,14.2299,3.1023,Bałuty Zachodnie
164,17.53,33.1951,3056.4,21.3132,2.9953,Bałuty Zachodnie
165,857.2,26.5471,3048.5153,25.3767,2.4678,Bałuty Zachodnie
166,3398.76,26.6354,3038.5678,36.6256,2.1349,Teofilów-Wielkopolska
167,2710.99,28.9207,3047.2179,37.4039,2.0891,Teofilów-Wielkopolska
168,220.77,17.8572,3102.4,19.3933,2.727,Złotno
169,397.29,14.3222,3084.3082,17.0824,2.8165,Złotno
170,230.03,14.3152,3074.3054,17.0605,2.9462,Złotno
171,107.52,12.5236,3092.5034,14.6116,3.1499,Złotno
172,52.85,20.4571,3055.6,15.0089,3.1254,Złotno
173,47.11,18.6919,3055.6,12.8327,3.0284,Złotno
174,44.87,18.5497,3055.6,13.407,3.0002,Złotno
175,34.04,18.4788,3058.1261,14.5048,3.0046,Złotno
176,30.16,18.2945,3065.3,13.1722,3.0404,Złotno
177,41.68,17.573,3065.4454,12.1809,2.9215,Retkinia Zachód-Smulsko
178,518.41,16.8014,3085.1343,12.0956,2.9815,Retkinia Zachód-Smulsko
179,634.53,13.8391,3084.4519,13.5547,2.933,Retkinia Zachód-Smulsko
180,191.8,16.5701,3079.205,16.1497,2.8699,Retkinia Zachód-Smulsko
181,51.77,19.9106,3039.792,13.5414,3.1335,Lublinek-Pienista
182,27.98,18.6936,3020.4,16.0143,3.1108,Lublinek-Pienista
183,32.58,20.1811,3012.7646,14.0887,3.2889,Nad Nerem
184,16.1,16.9,2991.5,14.8,3.65,Nad Nerem
185,16.1,16.9,2991.5,14.8,3.65,Nad Nerem
186,16.15,16.8795,2991.5,14.2779,3.648,Nad Nerem
187,16.15,16.8807,2991.5,14.308,3.6481,Nad Nerem
188,13.19,16.8791,2991.5,14.2679,3.6479,Nad Nerem
189,14.12,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
190,15.97,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
191,13.49,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
192,16.99,24.363,3040.9567,14.9462,3.3332,Bałuty Zachodnie
193,32.83,32.2091,3025.4955,16.6104,3.1797,Bałuty Zachodnie
194,24.89,15.1117,3019.5178,6.1656,3.5152,Bałuty Zachodnie
195,14.4,13.2477,3023.3834,9.587,3.4799,Bałuty Zachodnie
196,9.08,42.5359,3055.9946,24.8107,3.1244,Bałuty Zachodnie
197,1658.92,30.663,3041.2335,39.837,2.1015,Teofilów-Wielkopolska
198,3230.29,27.8263,3035.0976,41.8827,2.0002,Teofilów-Wielkopolska
199,439.4,27.7092,3053.1058,34.4387,2.2515,Złotno
200,247.99,17.6787,3073.3373,24.8171,2.5016,Złotno
201,529.85,16.3691,3055.6,21.3706,2.6012,Złotno
202,365.16,17.941,3055.6001,19.5889,2.9819,Złotno
203,146.71,22.1964,3056.1244,14.2986,3.2231,Złotno
204,23.51,17.0036,3055.6,22.1714,2.6255,Złotno
205,17.33,13.7989,3055.6,32.593,2.0592,Złotno
206,24.05,16.2674,3059.8416,23.9863,2.5791,Złotno
207,42.58,18.8593,3065.3,13.9631,3.1383,Złotno
208,41.47,17.6,3065.3,12.2,2.92,Retkinia Zachód-Smulsko
209,997.79,23.2977,3073.867,22.5153,2.533,Retkinia Zachód-Smulsko
210,773.06,15.9722,3079.6008,16.1904,2.8432,Retkinia Zachód-Smulsko
211,512.06,15.0249,3085.8,11.1004,3.0705,Retkinia Zachód-Smulsko
212,164.17,18.9241,3083.0494,11.446,3.1023,Lublinek-Pienista
213,16.78,14.8,3020.4,19.2,3.04,Lublinek-Pienista
214,20.47,16.5523,3020.4,17.7663,3.0719,Lublinek-Pienista
215,15.48,16.3691,2998.2832,15.9119,3.5031,Nad Nerem
216,14.95,15.5699,2991.5317,15.8999,3.5228,Nad Nerem
217,16.85,15.0181,2991.5,16.1962,3.4709,Nad Nerem
218,16.81,15.11,2991.5,16.128,3.4797,Nad Nerem
219,16.83,15.0776,2991.5,16.1521,3.4766,Nad Nerem
220,8.03,14.5942,2991.5,16.5108,3.4306,
221,0.27,17.0,3056.4,8.9,3.61,
222,8.95,26.3,3025.5,30.0,2.8,Bałuty Zachodnie
223,24.82,32.077,3025.5,20.4267,3.0723,Bałuty Zachodnie
224,29.58,31.7393,3024.8768,17.6776,3.1548,Bałuty Zachodnie
225,17.25,5.0306,3014.2109,5.3152,3.5794,Bałuty Zachodnie
226,22.8,24.7672,3017.3675,19.7339,2.7892,Bałuty Zachodnie
227,14.76,37.3462,3034.2895,25.6287,2.7218,Bałuty Zachodnie
228,1891.15,24.3107,3041.1173,36.2049,2.1612,Teofilów-Wielkopolska
229,2949.79,27.3808,3035.1654,44.4672,2.0153,Teofilów-Wielkopolska
230,427.13,19.0811,3060.2713,29.5347,2.4272,Złotno
231,636.31,16.2754,3082.7208,20.7476,2.614,Złotno
232,613.53,21.5086,3056.5229,21.263,2.8994,Złotno
233,338.4,21.4358,3056.8324,19.5096,3.0644,Złotno
234,23.35,16.5227,3055.6,28.0028,2.3821,Złotno
235,16.68,13.5,3055.6,33.8,2.0,Złotno
236,19.91,14.9892,3058.1795,28.6145,2.3138,Złotno
237,42.67,18.9617,3065.3,14.1064,3.156,Złotno
238,41.47,17.61,3065.3,12.214,2.9217,Złotno
239,2000.4,23.2309,3055.4373,27.2747,2.4464,Retkinia Zachód-Smulsko
240,3335.03,24.3464,3058.4186,30.1766,2.3144,Retkinia Zachód-Smulsko
241,2054.14,25.408,3036.409,32.408,2.255,Retkinia Zachód-Smulsko
242,149.08,19.3447,3085.8,33.974,2.2608,Retkinia Zachód-Smulsko
243,1.11,14.8,3020.4,19.2,3.04,Lublinek-Pienista
244,14.1,14.779,3020.3589,19.2438,3.0385,Lublinek-Pienista
245,5.31,13.4101,3017.6859,22.0926,2.9423,Nad Nerem
246,0.71,0.2228,2991.5,49.3629,2.0221,Nad Nerem
247,14.6,10.898,2991.5,19.6071,3.0575,Nad Nerem
248,19.24,11.3108,2991.5,19.1169,3.0786,Nad Nerem
249,19.28,11.3833,2991.5,19.0834,3.0808,Nad Nerem
250,19.3,11.4178,2991.5,19.0674,3.0819,Nad Nerem
251,2.55,10.8783,2991.5,19.3174,3.0654,
252,4.66,26.3,3025.5,30.0,2.8,
253,12.89,26.3033,3025.5,29.9946,2.8002,Bałuty Zachodnie
254,41.82,28.3623,3025.3763,16.7226,3.0856,Bałuty Zachodnie
255,19.76,12.4861,3017.0995,9.0706,3.4503,Bałuty Zachodnie
256,26.85,23.6302,3014.2,20.0339,2.7452,Bałuty Zachodnie
257,35.4,30.6845,3014.2158,26.2732,2.4265,Bałuty Zachodnie
258,67.92,23.0742,3027.6654,33.8706,2.3154,Bałuty Zachodnie
259,4367.71,27.9543,3039.0529,42.9796,2.0149,Teofilów-Wielkopolska
260,3746.39,27.704,3039.3887,41.0378,2.0718,Teofilów-Wielkopolska
261,899.88,13.7085,3077.5822,22.9659,2.6951,Złotno
262,614.27,16.3652,3077.2969,22.9137,2.6759,Złotno
263,480.19,24.0404,3072.3893,22.5052,2.7019,Złotno
264,288.26,16.5148,3066.9382,20.5582,2.8444,Zdrowie-Mania
265,180.68,24.2736,3064.6362,27.6764,2.5263,Złotno
266,19.09,14.7143,3057.2013,30.903,2.1763,Złotno
267,41.21,18.8331,3065.0791,14.5491,3.129,Złotno
268,41.48,17.6168,3065.3,12.2235,2.9229,Złotno
269,2283.21,26.8761,3059.7759,32.0097,2.2802,Retkinia Zachód-Smulsko
270,4138.95,23.1669,3050.0252,33.8854,2.2502,Retkinia Zachód-Smulsko
271,2390.24,21.9004,3047.7172,28.8062,2.3033,Retkinia Zachód-Smulsko
272,983.9,25.5696,3045.4995,30.044,2.3567,Retkinia Zachód-Smulsko
273,3.58,11.6,3116.0,29.9,2.61,Lublinek-Pienista
274,0.0,,,,,Lublinek-Pienista
275,0.58,0.16,2991.8125,49.667,2.0112,Nad Nerem
276,0.7,0.0,2991.5,50.0,2.0,Nad Nerem
277,5.37,16.56,2991.5,19.3797,3.1615,Nad Nerem
278,24.96,18.5821,2991.5,15.7516,3.3002,Nad Nerem
279,25.12,18.748,2991.5,15.6766,3.3052,Nad Nerem
280,25.14,18.7683,2991.5,15.6694,3.3057,Nad Nerem
281,22.19,18.7427,2991.5,15.6851,3.3048,Nad Nerem
282,5.86,26.3,3025.5,30.0,2.8,Bałuty Zachodnie
283,28.22,22.4508,3025.5,22.6041,2.8493,Bałuty Zachodnie
284,77.61,19.4923,3025.5,15.0929,2.9791,Bałuty Zachodnie
285,117.2,22.2596,3025.2754,14.0422,3.031,Bałuty Zachodnie
286,39.19,18.4866,3014.2,25.8646,2.9296,Bałuty Zachodnie
287,41.39,19.4329,3014.2,26.7849,2.8864,Bałuty Zachodnie
288,41.6,19.1014,3014.2,26.7999,2.8999,Bałuty Zachodnie
289,1020.19,30.1293,3039.3138,44.9951,1.9928,Bałuty Zachodnie
290,3258.58,30.1732,3037.4702,48.6805,1.874,Teofilów-Wielkopolska
291,372.33,21.8447,3046.8472,25.0124,2.6088,Teofilów-Wielkopolska
292,581.53,18.4144,3072.4,21.7489,2.8949,Złotno
293,327.02,24.9671,3072.4,23.4373,2.7739,Złotno
294,228.2,18.7572,3068.8169,17.5597,3.0117,Zdrowie-Mania
295,532.85,20.9657,3065.4149,18.538,2.9907,Zdrowie-Mania
296,266.18,24.0502,3065.2886,19.8295,2.9076,Zdrowie-Mania
297,270.43,18.9576,3065.2917,22.7185,2.7624,Zdrowie-Mania
298,64.38,23.2374,3065.3,30.4893,2.4628,Zdrowie-Mania
299,1350.89,27.856,3046.0947,34.1949,2.1508,Zdrowie-Mania
300,3388.13,24.8586,3050.3868,36.2995,2.1272,Karolew-Retkinia Wschód
301,3690.56,25.1827,3035.7863,33.2017,2.2035,Retkinia Zachód-Smulsko
302,1593.57,24.9936,3046.913,31.6657,2.3136,Retkinia Zachód-Smulsko
303,191.16,11.6,3116.0,29.9,2.61,Lublinek-Pienista
304,33.1,11.6,3116.0,29.9,2.61,Lublinek-Pienista
305,0.19,0.0,2991.5,50.0,2.0,Lublinek-Pienista
306,0.7,0.0,2991.5,50.0,2.0,Nad Nerem
307,0.7,0.0,2991.5,50.0,2.0,Nad Nerem
308,18.47,21.5681,2991.5,16.4582,3.3204,Nad Nerem
309,26.87,21.7993,2991.5,16.0393,3.3364,Nad Nerem
310,26.88,21.8191,2991.5,16.0423,3.3365,Nad Nerem
311,26.89,21.8356,2991.5,16.0448,3.3367,Nad Nerem
312,12.33,21.9123,2991.5,16.0564,3.3374,Nad Nerem
313,0.0,26.3,3025.5,30.0,2.8,
314,28.28,28.3654,3025.5,21.3822,2.8427,Bałuty Zachodnie
315,75.05,14.2288,3025.5,15.4519,2.9071,Bałuty Zachodnie
316,94.92,17.9786,3025.5,14.5802,2.9717,Bałuty Zachodnie
317,98.15,22.0607,3024.042,15.5876,3.0113,Bałuty Zachodnie
318,34.85,23.5944,3014.2,28.0039,2.7977,Bałuty Zachodnie
319,26.72,32.017,3014.2,30.2599,2.6059,Bałuty Zachodnie
320,26.47,32.3607,3014.2,30.352,2.5981,Bałuty Zachodnie
321,478.35,30.0891,3036.1505,42.3604,2.0253,Teofilów-Wielkopolska
322,1016.36,29.5723,3031.9165,39.8498,2.0802,Teofilów-Wielkopolska
323,148.3,23.7364,3054.4909,25.5851,2.6025,Zdrowie-Mania
324,40.03,40.7949,3072.6142,33.2828,2.4251,Zdrowie-Mania
325,160.51,28.7836,3089.9648,31.4216,2.4018,Zdrowie-Mania
326,155.25,8.775,3093.273,40.703,1.9429,Zdrowie-Mania
327,51.48,23.048,3078.1341,25.7101,2.5889,Zdrowie-Mania
328,222.55,20.236,3066.3801,20.299,2.7945,Zdrowie-Mania
329,213.17,23.2951,3065.3,40.8482,2.0965,Zdrowie-Mania
330,160.91,22.705,3054.7724,36.1688,2.2409,Zdrowie-Mania
331,3811.38,26.2137,3045.2145,36.4871,2.1406,Karolew-Retkinia Wschód
332,3551.11,25.6383,3042.754,32.9887,2.1794,Karolew-Retkinia Wschód
333,1880.64,26.5008,3046.5181,32.6997,2.1943,Karolew-Retkinia Wschód
334,1758.22,18.678,3095.802,25.6039,2.4932,Lublinek-Pienista
335,9.81,12.5516,3106.4006,27.1674,2.6665,Lublinek-Pienista
336,2.1,8.6383,3112.3393,14.6703,3.2035,Lublinek-Pienista
337,3.97,27.0681,3029.2137,17.3203,2.9573,Nad Nerem
338,0.7,0.0,2991.5,50.0,2.0,Nad Nerem
339,7.52,20.6274,2991.5,18.7337,3.2397,Nad Nerem
340,26.65,21.9444,2991.5,17.8001,3.2951,Nad Nerem
341,30.83,20.6293,2991.5,18.0029,3.3974,Nad Nerem
342,30.9,20.6046,2991.5,18.0329,3.3983,Nad Nerem
343,15.87,20.1446,2991.5,18.5902,3.4151,
344,23.67,29.1894,3025.5,17.9443,2.8598,
345,73.11,16.7037,3025.5185,15.8641,2.8986,Bałuty Zachodnie
346,121.34,17.7336,3048.9475,13.3743,2.871,Bałuty Zachodnie
347,258.86,15.4186,3067.4226,11.675,3.0118,Radogoszcz
348,71.59,20.9879,3059.5919,16.4122,2.8504,Bałuty Zachodnie
349,11.13,42.0786,3014.2,30.5671,2.3975,Bałuty Zachodnie
350,11.86,42.0033,3014.2,30.858,2.3965,Bałuty Zachodnie
351,21.16,41.5,3014.2,32.8,2.39,Bałuty Zachodnie
352,2968.9,32.0768,3027.194,37.7334,2.1006,Teofilów-Wielkopolska
353,1504.68,28.2617,3037.7161,39.6471,2.0446,Teofilów-Wielkopolska
354,482.83,25.0688,3055.8921,41.3199,2.1062,Zdrowie-Mania
355,427.71,20.5718,3091.8021,29.7619,2.6811,Zdrowie-Mania
356,1507.9,25.5264,3059.4137,42.5011,2.0402,imienia Józefa Montwiłła-Mireckiego
357,26.43,23.5,3093.6,34.1,2.17,Zdrowie-Mania
358,26.43,23.5,3093.6,34.1,2.17,Zdrowie-Mania
359,29.41,23.96,3087.0912,32.835,2.2689,Zdrowie-Mania
360,849.57,25.0454,3049.2856,43.5005,1.9968,Zdrowie-Mania
361,1156.24,25.421,3058.979,36.4499,2.2004,Karolew-Retkinia Wschód
362,3949.7,25.0096,3056.3722,39.9558,2.0498,Karolew-Retkinia Wschód
363,3166.25,25.2019,3047.1452,33.9945,2.2424,Karolew-Retkinia Wschód
364,1095.59,21.1026,3075.3706,24.2582,2.5623,Lublinek-Pienista
365,33.89,8.9,3116.0,13.6,3.24,Lublinek-Pienista
366,33.98,8.9,3116.0,13.6,3.24,Lublinek-Pienista
367,72.32,22.6111,3070.2199,11.9228,3.1887,Lublinek-Pienista
368,146.49,32.1804,3037.7287,10.7643,3.1457,Rokicie
369,55.73,19.3129,3050.767,17.477,2.8814,Nad Nerem
370,23.53,20.6942,2991.5,26.4055,3.0621,Nad Nerem
371,34.11,18.4138,2991.5,23.9666,3.3504,Nad Nerem
372,45.25,17.0,2991.5,22.4,3.53,Nad Nerem
373,50.08,16.6351,3013.7926,19.912,3.3674,Nad Nerem
374,14.58,15.9921,3053.0717,15.5282,3.081,
375,13.95,33.2117,3030.0988,27.5868,2.5078,
376,110.28,23.3764,3029.6144,20.0338,2.6836,Radogoszcz
377,1484.25,26.7412,3035.5065,25.3054,2.4463,Radogoszcz
378,1512.2,24.2492,3073.1702,18.5099,2.7855,Radogoszcz
379,413.37,16.4199,3073.3743,12.3885,3.0067,Radogoszcz
380,307.56,19.9139,3076.9144,15.7427,2.6251,Radogoszcz
381,8.47,23.4949,3066.0998,11.748,2.5079,Bałuty Zachodnie
382,14.06,41.8244,3014.2,31.548,2.3942,Bałuty Zachodnie
383,555.23,37.7016,3019.8503,42.2535,2.1161,Bałuty Zachodnie
384,2411.63,28.0722,3040.9178,41.7827,2.0207,Teofilów-Wielkopolska
385,1858.31,25.51,3049.5719,41.8805,1.9764,Teofilów-Wielkopolska
386,124.78,36.1765,3048.9018,41.6609,1.9698,Teofilów-Wielkopolska
387,319.85,28.9909,3053.3758,39.8796,2.1212,Koziny
388,343.6,29.6719,3054.8874,36.096,2.2309,Zdrowie-Mania
389,28.21,25.7598,3090.1018,33.0659,2.2275,Zdrowie-Mania
390,26.43,23.5,3093.6,34.1,2.17,Zdrowie-Mania
391,190.15,30.7669,3054.5109,43.8008,1.9913,Zdrowie-Mania
392,3029.19,27.5233,3049.0113,44.0655,1.9626,Karolew-Retkinia Wschód
393,2137.56,24.8391,3053.6726,31.3179,2.2926,Karolew-Retkinia Wschód
394,1682.62,24.9077,3042.2257,34.3583,2.2258,Karolew-Retkinia Wschód
395,418.99,19.9542,3084.4484,19.4801,2.84,Lublinek-Pienista
396,24.13,18.056,3116.0,18.3273,3.0609,Lublinek-Pienista
397,93.25,21.296,3062.8168,17.2225,3.0666,Lublinek-Pienista
398,126.67,16.7336,3059.9951,22.6181,2.7902,Lublinek-Pienista
399,313.71,18.6522,3040.6702,24.0416,2.818,Rokicie
400,217.5,20.9933,3048.4651,18.6151,2.8857,Rokicie
401,179.75,16.7937,3049.3286,29.8528,2.5282,Rokicie
402,24.4,20.7,2991.5,26.5,3.06,Nad Nerem
403,75.39,17.0533,3022.7795,21.9468,3.2397,Nad Nerem
