hex_id,population,single_par,income_idx,hh_single,hh_size,osiedle
104,15.15,12.5,3102.4,16.7,3.05,Złotno
105,15.17,12.5073,3102.2301,16.6993,3.0499,Złotno
106,17.66,13.4281,3080.6815,16.6072,3.0407,Złotno
107,21.85,14.5,3055.6,16.5,3.03,Złotno
108,21.85,14.5,3055.6,16.5,3.03,Złotno
109,1.96,14.5,3055.6,16.5,3.03,
110,6.49,25.0,3020.4,5.9,3.74,Lublinek-Pienista
111,10.48,25.0,3020.4,5.9,3.74,Lublinek-Pienista
112,9.64,25.0,3020.4,5.9,3.74,Lublinek-Pienista
113,3.29,23.2094,3020.4,8.3959,3.7074,Lublinek-Pienista
114,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
115,1.03,21.7,3020.4,10.5,3.68,
116,1.89,16.6864,2991.7189,9.7371,3.6268,Nad Nerem
117,3.22,16.7,2991.5,9.7,3.63,Nad Nerem
118,3.35,16.7,2991.5,9.7,3.63,Nad Nerem
119,0.1,16.7,2991.5,9.7,3.63,
120,0.05,14.3,3056.4,10.3,3.0,
121,0.07,14.3,3056.4,10.3,3.0,
122,5.38,14.3,3056.4,10.3,3.0,Bałuty Zachodnie
123,5.38,14.3,3056.4,10.3,3.0,Bałuty Zachodnie
124,5.38,14.3,3056.4,10.3,3.0,Bałuty Zachodnie
125,5.38,14.3,3056.4,10.3,3.0,Bałuty Zachodnie
126,10.14,15.1596,3056.4,16.231,2.9828,Bałuty Zachodnie
127,14.66,15.3,3056.4,17.2,2.98,Bałuty Zachodnie
128,14.66,15.3,3056.4,17.2,2.98,Bałuty Zachodnie
129,16.53,14.88,3056.4,17.26,3.016,Bałuty Zachodnie
130,33.67,13.2,3056.4,17.5,3.16,Bałuty Zachodnie
131,39.7,19.2866,3056.4,15.9834,3.105,Bałuty Zachodnie
132,44.78,23.9671,3056.4,18.1786,2.9841,Bałuty Zachodnie
133,45.19,24.4747,3056.4,19.0246,2.9567,Bałuty Zachodnie
134,40.58,18.1,3056.4,8.4,3.3,Bałuty Zachodnie
135,40.58,18.1,3056.4,8.4,3.3,Bałuty Zachodnie
136,35.2,18.1,3056.4,8.4,3.3,Bałuty Zachodnie
137,0.97,18.1,3056.4,8.4,3.3,
138,12.36,12.5,3102.4,16.7,3.05,Złotno
139,15.15,12.5,3102.4,16.7,3.05,Złotno
140,15.15,12.5,3102.4,16.7,3.05,Złotno
141,15.15,12.5,3102.4,16.7,3.05,Złotno
142,19.42,13.9346,3068.8297,16.5565,3.0357,Złotno
143,21.05,14.327,3059.6476,16.5173,3.0317,Złotno
144,21.85,14.4998,3055.6049,16.5,3.03,Złotno
145,21.85,14.5,3055.6,16.5,3.03,Złotno
146,20.18,14.5,3055.6,16.5,3.03,Złotno
147,0.0,14.5,3055.6,16.5,3.03,
148,1.43,25.0,3020.4,5.9,3.74,
149,10.48,25.0,3020.4,5.9,3.74,Lublinek-Pienista
150,10.48,25.0,3020.4,5.9,3.74,Lublinek-Pienista
151,6.62,24.3074,3020.4,6.8654,3.7274,Lublinek-Pienista
152,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
153,2.62,21.7,3020.4,10.5,3.68,Lublinek-Pienista
154,2.45,17.2049,3020.4,13.2103,3.3693,Lublinek-Pienista
155,10.85,14.9,3020.4,14.6,3.21,Lublinek-Pienista
156,12.04,15.0027,3018.7506,14.3203,3.234,Lublinek-Pienista
157,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
158,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
159,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
160,2.59,16.7,2991.5,9.7,3.63,Nad Nerem
161,0.23,16.7,2991.5,9.7,3.63,
162,0.26,14.3,3056.4,10.3,3.0,
163,4.16,14.3,3056.4,10.3,3.0,Bałuty Zachodnie
164,1.31,14.3,3056.4,10.3,3.0,
165,1.39,14.3,3056.4,10.3,3.0,
166,3.26,14.3,3056.4,10.3,3.0,
167,5.38,14.3,3056.4,10.3,3.0,Bałuty Zachodnie
168,5.38,14.3,3056.4,10.3,3.0,Bałuty Zachodnie
169,5.38,14.3,3056.4,10.3,3.0,Bałuty Zachodnie
170,6.14,14.4953,3056.4,11.6475,2.9961,Bałuty Zachodnie
171,14.66,15.3,3056.4,17.2,2.98,Bałuty Zachodnie
172,14.66,15.3,3056.4,17.2,2.98,Bałuty Zachodnie
173,14.79,15.2682,3056.4,17.2045,2.9827,Bałuty Zachodnie
174,32.67,13.2495,3056.4,17.4929,3.1558,Bałuty Zachodnie
175,33.57,13.2,3056.4,17.4988,3.1599,Bałuty Zachodnie
176,38.8,19.3329,3056.4,19.3833,3.0248,Bałuty Zachodnie
177,46.37,25.9,3056.4,21.4,2.88,Bałuty Zachodnie
178,39.6,18.6961,3056.4,16.8139,3.0643,Bałuty Zachodnie
179,36.21,14.1989,3056.4,14.4767,3.165,Bałuty Zachodnie
180,36.11,14.0974,3056.4,14.6348,3.1614,Bałuty Zachodnie
181,36.93,16.6217,3056.4,10.7027,3.2488,Bałuty Zachodnie
182,1.79,14.131,3056.4,14.5825,3.1626,
183,8.61,25.6,3102.4,16.3,2.97,
184,26.39,23.4306,3102.4,16.3662,2.9832,Złotno
185,15.15,12.5,3102.4,16.7,3.05,Złotno
186,15.15,12.5,3102.4,16.7,3.05,Złotno
187,15.15,12.5,3102.4,16.7,3.05,Złotno
188,16.96,13.1965,3086.1028,16.6304,3.043,Złotno
189,21.85,14.5,3055.6,16.5,3.03,Złotno
190,21.85,14.5,3055.6,16.5,3.03,Złotno
191,21.85,14.5,3055.6,16.5,3.03,Złotno
192,21.07,14.5491,3055.6,16.4491,3.0398,Złotno
193,12.66,14.838,3055.6,16.1494,3.0976,Złotno
194,8.69,25.0,3020.4,5.9,3.74,Lublinek-Pienista
195,10.48,25.0,3020.4,5.9,3.74,Lublinek-Pienista
196,7.98,24.6282,3020.4,6.4183,3.7332,Lublinek-Pienista
197,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
198,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
199,3.81,19.4239,3020.4,11.8723,3.5227,Lublinek-Pienista
200,14.66,14.9029,3020.4,14.5982,3.2102,Lublinek-Pienista
201,14.69,14.9,3020.4,14.6,3.21,Lublinek-Pienista
202,6.8,15.723,3007.1869,12.3597,3.402,Nad Nerem
203,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
204,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
205,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
206,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
207,2.5,16.7,2991.5,9.7,3.63,Nad Nerem
208,0.59,16.7,2991.5,9.7,3.63,
209,0.04,14.3,3056.4,10.3,3.0,
210,3.78,14.5782,3056.4,10.1557,3.0629,Bałuty Zachodnie
211,5.1,15.0646,3056.4,9.9036,3.1727,Bałuty Zachodnie
212,5.05,15.2236,3056.4,9.8211,3.2087,Bałuty Zachodnie
213,4.99,15.3923,3056.4,9.7336,3.2468,Bałuty Zachodnie
214,4.98,15.4332,3056.4,9.7124,3.256,Bałuty Zachodnie
215,5.38,14.3012,3056.4,10.2994,3.0003,Bałuty Zachodnie
216,5.12,15.0188,3056.4,9.9273,3.1624,Bałuty Zachodnie
217,9.71,15.0041,3056.4,15.1586,2.9859,Bałuty Zachodnie
218,14.66,15.3,3056.4,17.2,2.98,Bałuty Zachodnie
219,14.66,15.3,3056.4,17.2,2.98,Bałuty Zachodnie
220,29.81,13.4096,3056.4,17.4701,3.142,Bałuty Zachodnie
221,28.52,13.2,3056.4,17.4267,3.1551,Bałuty Zachodnie
222,5.69,13.2,3056.4,15.4983,3.0273,Bałuty Zachodnie
223,12.75,22.7129,3056.4,19.549,2.9097,Bałuty Zachodnie
224,46.08,25.9,3056.4,21.3978,2.8799,Bałuty Zachodnie
225,37.25,16.148,3056.4,17.7243,3.06,Bałuty Zachodnie
226,34.96,12.9,3056.4,16.5,3.12,Bałuty Zachodnie
227,34.96,12.9,3056.4,16.5,3.12,Bałuty Zachodnie
228,33.87,12.9,3056.4,16.5,3.12,Bałuty Zachodnie
229,1.52,12.9,3056.4,16.5,3.12,
230,6.79,25.6,3102.4,16.3,2.97,
231,31.93,25.6,3102.4,16.3,2.97,Złotno
232,41.42,25.6,3102.4,16.3,2.97,Złotno
233,18.77,16.4855,3102.4,16.5783,3.0257,Złotno
234,15.15,12.5,3102.4,16.7,3.05,Złotno
235,15.15,12.5,3102.4,16.7,3.05,Złotno
236,15.15,12.4999,3102.4,16.6999,3.05,Złotno
237,20.64,15.0624,3057.7047,16.5683,3.047,Złotno
238,19.4,16.62,3055.6,16.6927,3.0823,Złotno
239,13.79,16.1458,3055.6,15.8559,3.194,Złotno
240,9.4,16.2648,3055.6,14.6698,3.383,Złotno
241,7.23,17.1952,3055.6,13.705,3.569,Złotno
242,5.17,17.2,3055.6,13.7,3.57,
243,4.87,17.2,3055.6,13.7,3.57,Złotno
244,2.0,17.2,3055.6,13.7,3.57,
245,5.02,25.0,3020.4,5.9,3.74,
246,10.48,25.0,3020.4,5.9,3.74,Lublinek-Pienista
247,5.82,24.049,3020.4,7.2256,3.7227,Lublinek-Pienista
248,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
249,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
250,3.0,21.0719,3020.4,10.8787,3.6366,Lublinek-Pienista
251,14.16,14.9596,3020.4,14.5641,3.2141,Lublinek-Pienista
252,14.69,14.9,3020.4,14.6,3.21,Lublinek-Pienista
253,12.39,15.0314,3018.2911,14.2424,3.2406,Lublinek-Pienista
254,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
255,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
256,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
257,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
258,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
259,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
260,3.59,16.7,2991.5,9.7,3.63,Nad Nerem
261,2.08,16.7,2991.5,9.7,3.63,Nad Nerem
262,0.8,16.7,2991.5,9.7,3.63,
263,4.25,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
264,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
265,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
266,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
267,4.88,15.7485,3056.4,9.5489,3.3273,Bałuty Zachodnie
268,4.54,16.9323,3056.4,8.9351,3.5947,Bałuty Zachodnie
269,4.86,15.7988,3056.4,9.5228,3.3386,Bałuty Zachodnie
270,11.23,15.1228,3056.4,15.9775,2.9835,Bałuty Zachodnie
271,14.66,15.3,3056.4,17.2,2.98,Bałuty Zachodnie
272,25.73,13.6998,3056.4,17.4286,3.1172,Bałuty Zachodnie
273,33.67,13.2,3056.4,17.5,3.16,Bałuty Zachodnie
274,23.72,13.2054,3056.4,17.3024,3.1471,Bałuty Zachodnie
275,0.76,,3056.4,0.0,2.0,Bałuty Zachodnie
276,51.91,20.1263,3056.4,22.2714,2.7778,Bałuty Zachodnie
277,46.43,24.2715,3056.4,20.6919,2.8952,Bałuty Zachodnie
278,44.34,15.1331,3056.4,16.841,2.9997,Bałuty Zachodnie
279,44.74,14.7913,3056.4,16.6719,2.9996,Bałuty Zachodnie
280,40.01,13.9909,3056.4,16.5992,3.0506,Bałuty Zachodnie
281,42.77,12.4506,3054.4528,15.9907,3.105,Bałuty Zachodnie
282,31.8,23.817,3095.8102,16.1152,2.9827,Złotno
283,41.42,25.6,3102.4,16.3,2.97,Złotno
284,41.42,25.6,3102.4,16.3,2.97,Złotno
285,27.18,21.4908,3102.4,16.4972,2.9891,Złotno
286,21.65,12.739,3102.4,19.1515,2.8382,Złotno
287,18.94,11.1646,3102.4,15.5248,3.0981,Złotno
288,21.42,10.5444,3102.4,14.9791,3.1204,Złotno
289,21.55,13.5045,3088.9815,15.3628,3.1563,Złotno
290,14.98,22.2,3055.6,17.2,3.22,Złotno
291,14.38,22.0063,3055.6,17.0644,3.2336,Złotno
292,7.22,17.2,3055.6,13.7,3.57,Złotno
293,7.22,17.2,3055.6,13.7,3.57,Złotno
294,7.22,17.2,3055.6,13.7,3.57,Złotno
295,7.22,17.2,3055.6,13.7,3.57,Złotno
296,7.22,17.2,3055.6,13.7,3.57,Złotno
297,0.45,17.2,3055.6,13.7,3.57,
298,1.37,25.0,3020.4,5.9,3.74,
299,10.48,24.9998,3020.4,5.9003,3.74,Lublinek-Pienista
300,4.49,23.4159,3020.4,8.1081,3.7112,Lublinek-Pienista
301,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
302,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
303,3.09,20.8353,3020.4,11.0214,3.6202,Lublinek-Pienista
304,14.33,14.9396,3020.4,14.5762,3.2127,Lublinek-Pienista
305,14.69,14.9,3020.4,14.6,3.21,Lublinek-Pienista
306,14.69,14.9,3020.4,14.6,3.21,Lublinek-Pienista
307,11.82,15.0719,3017.6395,14.132,3.2501,Lublinek-Pienista
308,5.25,16.8667,3000.1008,11.0718,3.4996,Nad Nerem
309,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
310,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
311,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
312,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
313,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
314,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
315,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
316,1.07,16.7,2991.5,9.7,3.63,
317,1.8,17.0,3056.4,8.9,3.61,
318,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
319,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
320,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
321,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
322,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
323,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
324,5.27,15.0001,3056.4,10.2475,3.1479,Bałuty Zachodnie
325,14.73,15.267,3056.4,17.1913,2.9827,Bałuty Zachodnie
326,28.39,13.5012,3056.4,17.457,3.1342,Bałuty Zachodnie
327,35.77,13.3098,3056.4,16.9669,3.1294,Bałuty Zachodnie
328,86.2,14.2274,3056.4,12.2712,2.9161,Bałuty Zachodnie
329,105.29,16.1473,3056.4,16.1996,2.8835,Bałuty Zachodnie
330,133.59,19.0248,3056.4,22.3254,2.8227,Bałuty Zachodnie
331,90.41,18.9639,3056.4,20.3443,2.9828,Bałuty Zachodnie
332,46.88,15.1,3056.4,16.7,2.98,Bałuty Zachodnie
333,46.88,15.1,3056.4,16.7,2.98,Bałuty Zachodnie
334,50.31,16.2507,3055.7469,17.0421,2.9448,Bałuty Zachodnie
335,98.5,13.6986,3050.91,15.7534,3.0132,Teofilów-Wielkopolska
336,124.15,11.788,3051.8459,14.8652,3.0653,Teofilów-Wielkopolska
337,36.53,20.349,3102.4,16.6432,2.9328,Złotno
338,83.43,16.071,3102.4,14.7462,2.8327,Złotno
339,64.7,15.2394,3102.4,21.5109,2.5716,Złotno
340,67.28,13.4899,3102.4,23.728,2.4561,Złotno
341,35.9,11.7452,3102.4,19.1373,2.7959,Złotno
342,24.21,10.0,3102.4,14.5,3.14,Złotno
343,24.21,10.0,3102.4,14.5,3.14,Złotno
344,15.79,20.5563,3061.9053,16.8362,3.2092,Złotno
345,14.61,22.0842,3055.6,17.1189,3.2281,Złotno
346,7.69,17.789,3055.6,14.1123,3.5288,Złotno
347,7.22,17.2,3055.6,13.7,3.57,Złotno
348,7.22,17.2,3055.6,13.7,3.57,Złotno
349,7.22,17.2,3055.6,13.7,3.57,Złotno
350,7.22,17.2,3055.6,13.7,3.57,Złotno
351,6.18,17.2,3055.6,13.7,3.57,Złotno
352,8.86,25.0,3020.4,5.9,3.74,Lublinek-Pienista
353,8.23,19.243,3020.4,19.7458,3.1468,Lublinek-Pienista
354,5.57,12.9451,3020.4,34.4979,2.5309,Lublinek-Pienista
355,3.45,18.2647,3020.4,19.9163,3.2291,Lublinek-Pienista
356,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
357,13.35,15.0583,3020.4,14.5046,3.2209,Lublinek-Pienista
358,14.69,14.9,3020.4,14.6,3.21,Lublinek-Pienista
359,14.69,14.9,3020.4,14.6,3.21,Lublinek-Pienista
360,14.68,14.9523,3020.4,14.5936,3.2096,Lublinek-Pienista
361,11.88,18.8749,3018.6303,14.1381,3.2073,Lublinek-Pienista
362,4.47,17.374,2995.1081,12.4357,3.58,Nad Nerem
363,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
364,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
365,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
366,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
367,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
368,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
369,3.69,16.7,2991.5,9.7,3.63,Nad Nerem
370,2.06,16.7,2991.5,9.7,3.63,
371,0.45,16.7,2991.5,9.7,3.63,
372,0.61,17.0,3056.4,8.9,3.61,
373,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
374,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
375,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
376,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
377,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
378,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
379,4.54,16.9116,3056.4,8.9459,3.59,Bałuty Zachodnie
380,9.13,14.9504,3056.4,14.7783,2.9873,Bałuty Zachodnie
381,16.22,16.3027,3052.3116,15.8452,3.08,Bałuty Zachodnie
382,56.67,15.1544,3053.8744,12.0032,2.9738,Bałuty Zachodnie
383,133.93,14.1723,3056.4,11.8404,3.0551,Bałuty Zachodnie
384,139.44,16.8266,3056.4,17.6265,3.0021,Bałuty Zachodnie
385,127.63,20.0783,3056.4,21.1721,3.0265,Bałuty Zachodnie
386,69.77,21.2035,3056.4,20.3092,3.0756,Bałuty Zachodnie
387,40.84,16.4305,3056.4,16.9404,2.9701,Bałuty Zachodnie
388,46.88,15.1,3056.4,16.7,2.98,Bałuty Zachodnie
389,93.55,23.5245,3051.6185,19.2046,2.722,Bałuty Zachodnie
390,186.5,19.5156,3050.0993,16.1015,2.8348,Teofilów-Wielkopolska
391,153.94,13.3667,3049.9133,14.205,3.0352,Teofilów-Wielkopolska
392,105.69,14.7139,3057.2183,14.4386,3.0018,Teofilów-Wielkopolska
393,57.07,16.389,3102.4,15.4174,2.8572,Złotno
394,84.94,14.7471,3102.4,17.0512,2.7214,Złotno
395,69.73,13.5,3102.4,23.8,2.45,Złotno
396,64.69,13.3549,3102.4,23.4144,2.4786,Złotno
397,24.21,10.0,3102.4,14.5,3.14,Złotno
398,24.21,10.0,3102.4,14.5,3.14,Złotno
399,21.27,12.7347,3091.9096,15.1052,3.1579,Złotno
400,14.98,22.2,3055.6,17.2,3.22,Złotno
401,8.18,18.3331,3055.6,14.4932,3.4907,Złotno
402,7.22,17.2,3055.6,13.7,3.57,Złotno
403,7.22,17.2,3055.6,13.7,3.57,Złotno
404,7.22,17.2,3055.6,13.7,3.57,Złotno
405,7.22,17.2,3055.6,13.7,3.57,Złotno
406,7.22,17.2,3055.6,13.7,3.57,Złotno
407,4.21,17.2,3055.6,13.7,3.57,Złotno
408,0.02,25.0,3020.4,5.9,3.74,
409,4.61,13.9882,3020.4,32.708,2.5781,
410,7.75,10.5,3020.4,41.2,2.21,Lublinek-Pienista
411,6.27,11.9788,3020.4,37.1464,2.4041,Lublinek-Pienista
412,2.77,21.7,3020.4,10.5,3.68,Lublinek-Pienista
413,12.03,15.2506,3020.4,14.3886,3.2342,Lublinek-Pienista
414,14.69,14.9,3020.4,14.6,3.21,Lublinek-Pienista
415,14.69,14.9,3020.4,14.6,3.21,Lublinek-Pienista
416,14.1,17.0456,3020.4,14.3359,3.1935,Lublinek-Pienista
417,8.36,20.1987,3013.1484,14.0598,3.2835,Nad Nerem
418,4.03,16.9,2991.5,14.8,3.65,Nad Nerem
419,4.03,16.8874,2991.5,14.4797,3.6487,Nad Nerem
420,4.12,16.7497,2991.5,10.9664,3.635,Nad Nerem
421,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
422,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
423,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
424,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
425,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
426,4.15,16.7,2991.5,9.7,3.63,Nad Nerem
427,3.86,16.7,2991.5,9.7,3.63,Nad Nerem
428,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
429,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
430,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
431,4.52,17.0,3056.4,8.9,3.61,Bałuty Zachodnie
