id,lon,lat
0,16.735680222952045,52.466839235297286
1,16.73591086107484,52.462346276232104
2,16.736141438350398,52.457853313019626
3,16.74193616631896,52.469207556893345
4,16.742166187203477,52.46471458025033
5,16.742396147400527,52.46022159946394
6,16.74819278780345,52.47157555414495
7,16.748422191268524,52.467082559975346
8,16.748651534205965,52.462589561666306
9,16.748880816637044,52.45809655921792
10,16.74911003858303,52.45360355263034
11,16.75445008742684,52.47394322696664
12,16.75467887329129,52.469450215321714
13,16.75490759878801,52.464957199541274
14,16.75513626393821,52.460464179625404
15,16.755364868763106,52.45597115557421
16,16.760708065210387,52.476310575272954
17,16.760936233293027,52.47181754620401
18,16.761164341167895,52.46732451300343
19,16.76139238885616,52.46283147567134
20,16.76162037637897,52.458338434207796
21,16.7669667211753,52.47867759897844
22,16.767194271294926,52.47418455253678
23,16.767421761366816,52.469691501967354
24,16.76764919141207,52.465198447270296
25,16.767876561451796,52.46070538844571
26,16.773226055342736,52.481044297997634
27,16.773452987318137,52.476551234234556
28,16.7736798594059,52.472058166347615
29,16.773906671627067,52.46756509433691
30,16.77413342400269,52.46307201820257
31,16.779486067733778,52.48341067224505
32,16.779712381383746,52.47891759121191
33,16.779938635306223,52.474424506058796
34,16.780164829522214,52.46993141678575
35,16.780390964052714,52.46543832339293
36,16.780617038918695,52.46094522588043
37,16.78084305414113,52.45645212424832
38,16.785972453512784,52.4812836233834
39,16.786198089088813,52.47679052101542
40,16.78642366511853,52.47229741453138
41,16.786649181622863,52.46780430393143
42,16.78687463862274,52.463311189215645
43,16.787100036139083,52.45881807038411
44,16.78732537419279,52.454324947436945
45,16.787550652804754,52.44983182037427
46,16.78777587199587,52.44533868919615
47,16.79114704353171,52.377941227741395
48,16.792458220774638,52.47915621113204
49,16.792683178436963,52.474663087488395
50,16.792908076734093,52.47016995973265
51,16.793132915686886,52.46567682786491
52,16.793357695316214,52.46118369188528
53,16.793582415642923,52.45669055179386
54,16.79380707668785,52.452197407590766
55,16.794031678471836,52.44770425927606
56,16.79425622101569,52.44321110684988
57,16.79448070434023,52.43871795031229
58,16.795153799205917,52.42523845603218
59,16.79560223340088,52.416252105956985
60,16.795826361845997,52.41175892475314
61,16.79605043121719,52.40726573943861
62,16.796274441535196,52.40277255001347
63,16.797393608052307,52.38030654123236
64,16.797617264485982,52.375813327145735
65,16.798719030384607,52.48152157632328
66,16.798943369498428,52.477028435571356
67,16.79916764940729,52.472535290711185
68,16.799391870132016,52.46804214174285
69,16.799616031693404,52.46354898866646
70,16.79984013411225,52.45905583148212
71,16.80006417740935,52.4545626701899
72,16.80028816160547,52.450069504789944
73,16.800512086721376,52.44557633528231
74,16.800735952777828,52.441083161667116
75,16.800959759795575,52.43658998394446
76,16.801183507795347,52.43209680211442
77,16.801407196797875,52.427603616177116
78,16.801630826823875,52.42311042613265
79,16.80185439789405,52.4186172319811
80,16.8020779100291,52.41412403372258
81,16.80230136324971,52.409630831357184
82,16.80252475757656,52.405137624884986
83,16.802748093030306,52.40064441430613
84,16.80297136963162,52.39615119962069
85,16.8034177463595,52.387164757930435
86,16.803640846527333,52.382671530925826
87,16.80386388792526,52.37817829981502
88,16.805204238323768,52.47939345869483
89,16.805427899663304,52.47490029678161
90,16.80565150197895,52.470407130764045
91,16.805875045291465,52.46591396064227
92,16.806098529621583,52.46142078641635
93,16.80632195499004,52.45692760808638
94,16.806545321417552,52.45243442565247
95,16.806768628924836,52.44794123911473
96,16.806991877532592,52.44344804847323
97,16.80721506726151,52.438954853728085
98,16.807438198132274,52.434461654879385
99,16.80766127016555,52.42996845192721
100,16.80788428338201,52.4254752448717
101,16.808107237802293,52.4209820337129
102,16.80833013344705,52.416488818450965
103,16.808552970336915,52.41199559908594
104,16.808775748492504,52.407502375617945
105,16.808998467934433,52.40300914804707
106,16.8092211286833,52.39851591637342
107,16.809443730759703,52.39402268059708
108,16.809666274184224,52.38952944071815
109,16.80988875897743,52.385036196736735
110,16.81011118515989,52.380542948652916
111,16.810333552752155,52.3760496964668
112,16.811688827522907,52.4772649778585
113,16.81191181124847,52.472771794843126
114,16.812134736131167,52.4682786077273
115,16.812357602191675,52.463785416511165
116,16.81258040945067,52.459292221194815
117,16.81280315792883,52.454799021778314
118,16.8130258476468,52.45030581826178
119,16.813248478625233,52.44581261064531
120,16.81347105088477,52.44131939892901
121,16.813693564446023,52.436826183112935
122,16.813916019329625,52.43233296319722
123,16.814138415556176,52.42783973918195
124,16.81436075314627,52.42334651106721
125,16.814583032120506,52.418853278853106
126,16.81480525249945,52.41436004253972
127,16.815027414303678,52.409866802127155
128,16.815249517553738,52.405373557615505
129,16.81547156227019,52.400880309004876
130,16.815693548473558,52.39638705629536
131,16.815915476184387,52.39189379948703
132,16.81613734542318,52.38740053858001
133,16.816359156210456,52.38290727357438
134,16.816580908566706,52.37841400447023
135,16.818172797961292,52.47513613389463
136,16.81839510423321,52.47064292983619
137,16.818617351843216,52.46614972168125
138,16.818839540811933,52.46165650942985
139,16.81906167115997,52.45716329308215
140,16.819283742907935,52.452670072638185
141,16.819505756076413,52.448176848098086
142,16.819727710685992,52.44368361946196
143,16.819949606757245,52.439190386729855
144,16.820171444310727,52.434697149901886
145,16.820393223366995,52.43020390897816
146,16.820614943946598,52.42571066395877
147,16.820836606070056,52.42121741484379
148,16.821058209757904,52.41672416163332
149,16.82127975503065,52.412230904327465
150,16.821501241908795,52.40773764292631
151,16.821722670412832,52.40324437742995
152,16.821944040563256,52.39875110783848
153,16.822165352380527,52.394257834152
154,16.82238660588511,52.38976455637059
155,16.822607801097472,52.38527127449435
156,16.822828938038047,52.38077798852337
157,16.823050016727272,52.37628469845776
158,16.823933749379012,52.35831149725076
159,16.82415453711766,52.35381818671334
160,16.82487777859686,52.46851370184117
161,16.825099349094458,52.46402047270616
162,16.825320861131605,52.459527239478604
163,16.825542314728857,52.45503400215859
164,16.82576370990674,52.45054076074624
165,16.825985046685787,52.44604751524162
166,16.826206325086513,52.44155426564483
167,16.826427545129437,52.43706101195596
168,16.82664870683504,52.43256775417511
169,16.82686981022382,52.42807449230236
170,16.827090855316257,52.423581226337824
171,16.82731184213281,52.41908795628157
172,16.82753277069395,52.4145946821337
173,16.827753641020117,52.41010140389431
174,16.827974453131752,52.405608121563496
175,16.828195207049284,52.40111483514132
176,16.828415902793132,52.39662154462794
177,16.82863654038371,52.39212825002338
178,16.828857119841413,52.38763495132776
179,16.829077641186633,52.383141648541184
180,16.829298104439747,52.37864834166372
181,16.82951850962113,52.37415503069547
182,16.82973885675114,52.369661715636546
183,16.82995914585013,52.36516839648701
184,16.83017937693844,52.360675073246966
185,16.8303995500364,52.3561817459165
186,16.830619665164335,52.35168841449572
187,16.83113888247319,52.47087735690559
188,16.831359834318825,52.46638411093835
189,16.831580727864303,52.46189086088236
190,16.831801563130117,52.4573976067377
191,16.832022340136756,52.45290434850447
192,16.832243058904684,52.44841108618274
193,16.83246371945437,52.44391781977262
194,16.832684321806266,52.439424549274186
195,16.832904865980815,52.43493127468755
196,16.833125351998447,52.43043799601279
197,16.83334577987959,52.425944713250004
198,16.833566149644657,52.42145142639929
199,16.833786461314048,52.41695813546071
200,16.834006714908163,52.41246484043439
201,16.834226910447388,52.40797154132038
202,16.834447047952093,52.403478238118815
203,16.83466712744264,52.39898493082975
204,16.834887148939387,52.39449161945331
205,16.835107112462683,52.389998303989564
206,16.83532701803286,52.38550498443859
207,16.835546865670246,52.38101166080051
208,16.835766655395155,52.376518333075396
209,16.835986387227894,52.37202500126336
210,16.83620606118876,52.36753166536446
211,16.83642567729804,52.3630383253788
212,16.836645235576015,52.35854498130648
213,16.83686473604294,52.354051633147584
214,16.83708417871909,52.3495582809022
215,16.837303563624697,52.34506492457043
216,16.837400663492748,52.473240686789126
217,16.83762099650556,52.468747424041084
218,16.837841271378576,52.464254157208075
219,16.838061488132233,52.459760886290155
220,16.83828164678696,52.45526761128743
221,16.838501747363175,52.45077433219999
222,16.838721789881287,52.44628104902792
223,16.838941774361686,52.44178776177131
224,16.839161700824775,52.43729447043025
225,16.83938156929092,52.432801175004826
226,16.839601379780497,52.42830787549513
227,16.839821132313865,52.42381457190126
228,16.840040826911366,52.41932126422331
229,16.84026046359335,52.414827952461344
230,16.840480042380143,52.41033463661547
231,16.840699563292063,52.40584131668577
232,16.84091902634942,52.40134799267234
233,16.841138431572517,52.39685466457528
234,16.841357778981646,52.392361332394664
235,16.841577068597083,52.38786799613057
236,16.841796300439107,52.38337465578312
237,16.842015474527976,52.378881311352366
238,16.842234590883937,52.37438796283844
239,16.842453649527243,52.369894610241396
240,16.842672650478118,52.36540125356133
241,16.842891593756786,52.360907892798345
242,16.843110479383466,52.35641452795251
243,16.843329307378355,52.35192115902394
244,16.843548077761646,52.34742778601271
245,16.84376679055353,52.34293440891891
246,16.84366312167601,52.47560369140637
247,16.84388283567513,52.47111041192898
248,16.844102491694883,52.46661712837039
249,16.84432208975565,52.46212384073064
250,16.844541629877792,52.45763054900985
251,16.844761112081684,52.4531372532081
252,16.844980536387677,52.44864395332548
253,16.84519990281611,52.44415064936206
254,16.84541921138732,52.439657341317954
255,16.845638462121634,52.435164029193224
256,16.84585765503936,52.430670712988
257,16.846076790160804,52.426177392702336
258,16.84629586750626,52.421684068336326
259,16.84651488709602,52.41719073989006
260,16.846733848950358,52.41269740736362
261,16.84695275308953,52.40820407075712
262,16.847171599533798,52.403710730070614
263,16.847390388303413,52.39921738530421
264,16.8476091194186,52.394724036458015
265,16.847827792899594,52.39023068353207
266,16.848046408766617,52.38573732652648
267,16.848264967039864,52.38124396544135
268,16.848483467739534,52.376750600276765
269,16.84870191088583,52.37225723103282
270,16.84892029649891,52.36776385770957
271,16.849138624598957,52.363270480307115
272,16.849356895206125,52.35877709882557
273,16.849575108340563,52.354283713264984
274,16.84979326402241,52.349790323625484
275,16.849926257043396,52.47796637067195
276,16.850145351847956,52.47347307451668
277,16.850364388833636,52.46897977428394
278,16.850583368020757,52.464486469973814
279,16.850802289429645,52.45999316158639
280,16.851021153080595,52.45549984912176
281,16.851239958993915,52.45100653257998
282,16.85145870718989,52.44651321196117
283,16.851677397688803,52.44201988726541
284,16.851896030510918,52.437526558492785
285,16.8521146056765,52.43303322564337
286,16.852333123205796,52.42853988871726
287,16.852551583119045,52.42404654771457
288,16.852769985436478,52.41955320263535
289,16.852988330178317,52.4150598534797
290,16.853206617364773,52.4105665002477
291,16.853424847016047,52.406073142939434
292,16.85364301915233,52.401579781555014
293,16.8538611337938,52.3970864160945
294,16.854079190960636,52.392593046558
295,16.854297190672998,52.38809967294558
296,16.85451513295104,52.38360629525734
297,16.8547330178149,52.37911291349336
298,16.854950845284723,52.37461952765372
299,16.855168615380617,52.37012613773854
300,16.855386328122705,52.365632743747874
301,16.855603983531097,52.36113934568181
302,16.855821581625882,52.35664594354044
303,16.85603912242714,52.35215253732385
304,16.8564085450444,52.4758354117188
305,16.856626962815184,52.47134209486339
306,16.85684532294791,52.46684877393435
307,16.85706362546284,52.46235544893173
308,16.857281870380227,52.45786211985565
309,16.857500057720312,52.453368786706164
310,16.857718187503334,52.44887544948338
311,16.85793625974951,52.444382108187376
312,16.85815427447907,52.439888762818235
313,16.8583722317122,52.43539541337605
314,16.858590131469104,52.4309020598609
315,16.858807973769967,52.42640870227287
316,16.859025758634964,52.42191534061206
317,16.85924348608426,52.417421974878536
318,16.859461156138018,52.41292860507239
319,16.859678768816373,52.40843523119371
320,16.85989632413947,52.403941853242586
321,16.86011382212744,52.39944847121909
322,16.86033126280039,52.39495508512332
323,16.860548646178433,52.39046169495536
324,16.860765972281673,52.38596830071529
325,16.86098324113019,52.381474902403184
326,16.861200452744065,52.37698150001915
327,16.861417607143373,52.372488093563284
328,16.861634704348166,52.36799468303563
329,16.861851744378505,52.363501268436295
330,16.86206872725442,52.35900784976535
331,16.862285652995944,52.35451442702291
332,16.863325637997654,52.46471741096054
333,16.86354326400084,52.46022406532447
334,16.863760832587122,52.45573071561871
335,16.86397834377668,52.4512373618434
336,16.864195797589684,52.44674400399858
337,16.864413194046296,52.44225064208436
338,16.864630533166665,52.4377572761008
339,16.86484781497093,52.43326390604799
340,16.865065039479223,52.42877053192604
341,16.865282206711665,52.42427715373501
342,16.865499316688364,52.419783771475
343,16.865716369429425,52.41529038514606
344,16.86593336495494,52.4107969947483
345,16.866150303284993,52.40630360028182
346,16.866367184439653,52.40181020174667
347,16.866584008438984,52.39731679914296
348,16.86680077530304,52.39282339247077
349,16.867017485051868,52.388329981730166
350,16.8672341377055,52.38383656692125
351,16.867450733283956,52.37934314804409
352,16.867667271807257,52.37484972509879
