hex_id,population,pop_20_29,income_index_pln,n_obwody
473,929.0,142.0,3106.2230355220663,3
474,741.0,79.0,3103.2,2
475,286.0,33.0,3155.1,1
476,1137.0,265.0,3155.1,2
478,0.0,0.0,,1
479,726.0,121.0,3085.6,3
480,285.0,43.0,3085.6,4
481,131.0,11.0,3095.2,1
482,732.0,161.0,3156.6000000000004,3
483,3828.0,772.0,3086.863192267502,23
484,2800.0,534.0,3100.8298571428572,19
485,1281.0,185.0,3120.3302107728337,8
486,3444.0,569.0,3111.9720383275258,22
487,4870.0,924.0,3101.412525667351,33
488,2966.0,542.0,3096.2223870532703,18
489,545.0,90.0,3070.8174311926605,4
490,467.0,140.0,3126.8,2
491,405.0,36.0,3126.8,4
492,1500.0,180.0,3072.2,8
493,1205.0,160.0,3069.20755186722,10
494,750.0,126.0,3076.3328,3
495,322.0,40.0,3080.9,2
508,729.0,57.0,3100.5978052126197,3
509,2281.0,197.0,3105.1648838228843,8
510,1820.0,326.0,3109.1,5
512,365.0,48.0,3103.2,1
513,314.0,73.0,3155.1,1
514,24.0,2.0,3085.1,1
516,1936.0,332.0,3096.7580061983467,9
517,496.0,51.0,3090.9419354838706,5
518,165.0,17.0,3095.2,2
519,3165.0,748.0,3146.821990521327,15
520,3509.0,768.0,3112.9880307779995,24
521,551.0,140.0,3116.294373865699,6
522,621.0,117.0,3119.0,4
523,3893.0,781.0,3104.296712047264,23
524,3350.0,518.0,3084.197074626865,18
525,973.0,146.0,3089.1,3
528,301.0,47.0,3093.1000000000004,3
529,2827.0,356.0,3046.47859922179,21
530,2646.0,313.0,3065.606424792139,21
531,2897.0,282.0,3048.581463583017,16
532,332.0,36.0,3046.1,1
535,105.0,9.0,3032.3,1
542,448.0,46.0,3105.4,1
544,475.0,46.0,3105.4,1
545,486.0,48.0,3090.6,1
546,3293.0,303.0,3076.7595809292443,10
547,3060.0,382.0,3098.482516339869,10
548,1380.0,186.0,3107.972391304348,4
549,946.0,81.0,3075.7,3
551,149.0,14.0,3085.1000000000004,2
552,37.0,4.0,2963.3,2
553,2845.0,340.0,3084.939507908611,10
554,1121.0,175.0,3087.940142729706,9
555,1521.0,245.0,3092.652728468113,12
556,979.0,159.0,3106.032992849847,6
557,3812.0,866.0,3112.2395068205665,22
558,1983.0,412.0,3116.734493192133,17
559,214.0,46.0,3094.5,1
560,234.0,32.0,3119.0,1
561,235.0,69.0,3116.4,1
562,1473.0,239.0,3104.658995247794,6
563,2838.0,629.0,3093.8837209302324,12
564,749.0,145.0,3093.1,4
565,2094.0,277.0,3106.2229226361032,9
566,419.0,42.0,3085.7653937947493,4
567,1997.0,249.0,3070.36059088633,15
568,605.0,59.0,3043.5,4
570,10.0,1.0,3046.1,1
574,391.0,59.0,3032.3,1
577,475.0,58.0,3105.4,1
583,1116.0,108.0,3063.0,4
584,1582.0,190.0,3077.1891908975977,8
585,1948.0,206.0,3103.888090349076,5
586,3067.0,479.0,3095.7217476361266,10
587,2487.0,255.0,3071.4790912746275,10
588,612.0,79.0,3077.666013071895,4
589,475.0,67.0,3085.1,3
590,2647.0,272.0,3094.6649792217604,11
591,732.0,199.0,3091.3286885245902,8
592,3710.0,637.0,3081.4018867924533,18
593,879.0,134.0,3085.9389078498293,6
